"expNo" "verdict" "rank" "JP1" "JP2" "JP3" "JP4" "JP5" "JP6" "JP7" "JP8" "JP9" "JP10"
515 0 2 1 0.64306784660767 0.302088130473927 0.302088130473927 0.251740108728272 0.251740108728272 0.236006351932755 0.181543347640581 0.0850401290709916 0.0850401290709916
516 1 1 1 0.64306784660767 0.291082242545255 0.28835760376948 0.236082248700159 0.236082248700159 0.221327108156399 0.174115122906698 0.0956407013149469 0.0956407013149469
516 0 2 1 0.64306784660767 0.291082242545255 0.28835760376948 0.236082248700159 0.236082248700159 0.221327108156399 0.174115122906698 0.0784744215917514 0.0784744215917514
517 1 1 1 0.641063515509601 0.307064036840733 0.283951689981753 0.240928706651185 0.240928706651185 0.225870662485485 0.170635915327463 0.0928746910568048 0.0928746910568048
517 0 2 1 0.641063515509601 0.307064036840733 0.283951689981753 0.240928706651185 0.240928706651185 0.225870662485485 0.170635915327463 0.0777612242706581 0.0777612242706581
518 1 1 1 0.653092006033183 0.309406848162129 0.307961021768848 0.260904950363926 0.260904950363926 0.244572872093884 0.186119238440947 0.101278559949347 0.101278559949347
518 0 2 1 0.653092006033183 0.309406848162129 0.307961021768848 0.260904950363926 0.260904950363926 0.244572872093884 0.186119238440947 0.0848406784915996 0.0848406784915996
519 1 1 1 0.636627906976744 0.298167500735944 0.296309759298336 0.242947972484727 0.242947972484727 0.227763724204431 0.175099652481168 0.0943817490975082 0.0943817490975082
519 0 2 1 0.636627906976744 0.298167500735944 0.296309759298336 0.242947972484727 0.242947972484727 0.227763724204431 0.175099652481168 0.0807179033836599 0.0807179033836599
520 1 1 1 0.630057803468208 0.29680408923709 0.290868007452348 0.239310901256954 0.239310901256954 0.22398004664518 0.171027348392795 0.0926398137127643 0.0926398137127643
520 0 2 1 0.630057803468208 0.29680408923709 0.290868007452348 0.239310901256954 0.239310901256954 0.22398004664518 0.171027348392795 0.0783875346800312 0.0783875346800312
521 1 1 1 0.650674662668666 0.31531293176941 0.313837208219787 0.257318940853705 0.257318940853705 0.241236507050349 0.183849848985508 0.100066846376398 0.100066846376398
521 0 2 1 0.650674662668666 0.31531293176941 0.313837208219787 0.257318940853705 0.257318940853705 0.241236507050349 0.183849848985508 0.0837830026091101 0.0837830026091101
522 1 1 1 0.644970414201183 0.301413730500268 0.295831994750264 0.244992718615403 0.244992718615403 0.229680673701941 0.177201706713663 0.0947823082421922 0.0947823082421922
522 0 2 1 0.644970414201183 0.301413730500268 0.295831994750264 0.244992718615403 0.244992718615403 0.229680673701941 0.177201706713663 0.0824193984714713 0.0824193984714713
523 1 1 1 0.640949554896142 0.299827943046654 0.297954018402613 0.24465432596109 0.24465432596109 0.229363430588522 0.17793665242966 0.0960293044858485 0.0960293044858485
523 0 2 1 0.640949554896142 0.299827943046654 0.297954018402613 0.24465432596109 0.24465432596109 0.229363430588522 0.17793665242966 0.0819073479438118 0.0819073479438118
524 1 1 1 0.636632200886263 0.304828130085372 0.285776371955036 0.241379741017828 0.241379741017828 0.226269898074615 0.175536737071338 0.0938917430846694 0.0938917430846694
524 0 2 1 0.636632200886263 0.304828130085372 0.285776371955036 0.241379741017828 0.241379741017828 0.226269898074615 0.175536737071338 0.0816449939866689 0.0816449939866689
525 1 1 1 0.635964912280702 0.308720831204225 0.307275959919337 0.253050790521807 0.252655398661617 0.236864436245266 0.184109875706335 0.0993398609926269 0.0993398609926269
525 0 2 1 0.635964912280702 0.308720831204225 0.307275959919337 0.253050790521807 0.252655398661617 0.236864436245266 0.184109875706335 0.0847700147137083 0.0847700147137083
526 1 1 1 0.642962962962963 0.301558685446009 0.285663272809548 0.244231195073812 0.244231195073812 0.228966745381699 0.178545712462049 0.0970412502825115 0.0970412502825115
526 0 2 1 0.642962962962963 0.301558685446009 0.285663272809548 0.244231195073812 0.244231195073812 0.228966745381699 0.178545712462049 0.0815044621795372 0.0815044621795372
527 1 1 1 0.62719298245614 0.290011239798661 0.28910495467429 0.241279842947246 0.241279842947246 0.226199852763043 0.174252793552926 0.0955420146469168 0.0955420146469168
527 0 2 1 0.62719298245614 0.290011239798661 0.28910495467429 0.241279842947246 0.241279842947246 0.226199852763043 0.174252793552926 0.078710778906009 0.078710778906009
528 1 1 1 0.638643067846608 0.291747808152768 0.2881236117782 0.241833481957978 0.241833481957978 0.226695235826023 0.178068765301408 0.0970360461414236 0.0970360461414236
528 0 2 1 0.638643067846608 0.291747808152768 0.2881236117782 0.241833481957978 0.241833481957978 0.226695235826023 0.178068765301408 0.0810327191599846 0.0810327191599846
529 1 1 1 0.640915593705293 0.305240527169699 0.300530025207204 0.248592044484541 0.248592044484541 0.233055041704257 0.183341333867192 0.09950576667151 0.09950576667151
529 0 2 1 0.640915593705293 0.305240527169699 0.300530025207204 0.248592044484541 0.248592044484541 0.233055041704257 0.183341333867192 0.0838355671956816 0.0838355671956816
530 1 1 1 0.637037037037037 0.302322661644696 0.301379377208987 0.251523772335369 0.251523772335369 0.235803536564409 0.181467714254146 0.0973087743101943 0.0973087743101943
530 0 2 1 0.637037037037037 0.302322661644696 0.301379377208987 0.251523772335369 0.251523772335369 0.235803536564409 0.181467714254146 0.0841589399439518 0.0841589399439518
531 1 1 1 0.637026239067055 0.296145625184263 0.29247250115097 0.240153373379095 0.240153373379095 0.225143787542902 0.170662929332812 0.0909701077060363 0.0909701077060363
531 0 2 1 0.637026239067055 0.296145625184263 0.29247250115097 0.240153373379095 0.240153373379095 0.225143787542902 0.170662929332812 0.0796928216267756 0.0796928216267756
532 1 1 1 0.661786237188873 0.312180542232544 0.310235492125176 0.252150762830332 0.252150762830332 0.236391340153436 0.178667873371783 0.0971076458696852 0.0971076458696852
532 0 2 1 0.661786237188873 0.312180542232544 0.310235492125176 0.252150762830332 0.252150762830332 0.236391340153436 0.178667873371783 0.0815602275020978 0.0815602275020978
533 1 1 1 0.657060518731988 0.304109356495871 0.301258331278722 0.252174387916419 0.252174387916419 0.236413488671643 0.190596921099619 0.104451420037644 0.104451420037644
533 0 2 1 0.657060518731988 0.304109356495871 0.301258331278722 0.252174387916419 0.252174387916419 0.236413488671643 0.190596921099619 0.086145501061975 0.086145501061975
534 1 1 1 0.634218289085546 0.303398707331021 0.30151131257313 0.244895651260272 0.244895651260272 0.229589673056505 0.176086474910594 0.0959333142116035 0.0959333142116035
534 0 2 1 0.634218289085546 0.303398707331021 0.30151131257313 0.244895651260272 0.244895651260272 0.229589673056505 0.176086474910594 0.08015316069899 0.08015316069899
535 1 1 1 0.633040935672515 0.292574627766114 0.291207456608328 0.24339727716517 0.24339727716517 0.228184947342347 0.175165503695154 0.0942809998243759 0.0942809998243759
535 0 2 1 0.633040935672515 0.292574627766114 0.291207456608328 0.24339727716517 0.24339727716517 0.228184947342347 0.175165503695154 0.0808845038707784 0.0808845038707784
536 1 1 1 0.639296187683284 0.30282450995524 0.30282450995524 0.246485066242637 0.246485066242637 0.231079749602472 0.177069985642131 0.0958917687288332 0.0958917687288332
536 0 2 1 0.639296187683284 0.30282450995524 0.30282450995524 0.246485066242637 0.246485066242637 0.231079749602472 0.177069985642131 0.0811782169132979 0.0811782169132979
537 1 1 1 0.642433234421365 0.303347036063277 0.302399076575579 0.245781542644883 0.245781542644883 0.230420196229578 0.178345912591283 0.0973945763796369 0.0973945763796369
537 0 2 1 0.642433234421365 0.303347036063277 0.302399076575579 0.245781542644883 0.245781542644883 0.230420196229578 0.178345912591283 0.0809513362116462 0.0809513362116462
538 1 1 1 0.63049853372434 0.301040849200776 0.299159343893271 0.251096206060568 0.251096206060568 0.235402693181783 0.18161632114915 0.0965252190002072 0.0965252190002072
538 0 2 1 0.63049853372434 0.301040849200776 0.299159343893271 0.251096206060568 0.251096206060568 0.235402693181783 0.18161632114915 0.0850911021489428 0.0850911021489428
539 1 1 1 0.632267441860465 0.301925463809772 0.300512396116435 0.249683889948373 0.249683889948373 0.2340786468266 0.184780265146452 0.101406991339213 0.101406991339213
539 0 2 1 0.632267441860465 0.301925463809772 0.300512396116435 0.249683889948373 0.249683889948373 0.2340786468266 0.184780265146452 0.0833732738072394 0.0833732738072394
540 1 1 1 0.623021582733813 0.297470868375722 0.29654272214054 0.244932041885992 0.244932041885992 0.229623789268117 0.179555444239731 0.0967633085672326 0.0967633085672326
540 0 2 1 0.623021582733813 0.297470868375722 0.29654272214054 0.244932041885992 0.244932041885992 0.229623789268117 0.179555444239731 0.0827921356724983 0.0827921356724983
541 1 1 1 0.637298091042584 0.299268693389163 0.298801086055742 0.243919253923055 0.243919253923055 0.228674300552864 0.180367723384402 0.09838239457331 0.09838239457331
541 0 2 1 0.637298091042584 0.299268693389163 0.298801086055742 0.243919253923055 0.243919253923055 0.228674300552864 0.180367723384402 0.0819853288110918 0.0819853288110918
542 1 1 1 0.640532544378698 0.299516626385532 0.283004224318336 0.233062302379806 0.233062302379806 0.218495908481068 0.173462400626191 0.0940518595669907 0.0940518595669907
542 0 2 1 0.640532544378698 0.299516626385532 0.283004224318336 0.233062302379806 0.233062302379806 0.218495908481068 0.173462400626191 0.0794105410592006 0.0794105410592006
543 1 1 1 0.627167630057804 0.294829845562639 0.288015596435614 0.245802623522913 0.245802623522913 0.230439959552731 0.179039429652496 0.0967432076652536 0.0967432076652536
543 0 2 1 0.627167630057804 0.294829845562639 0.288015596435614 0.245802623522913 0.245802623522913 0.230439959552731 0.179039429652496 0.0822962219872426 0.0822962219872426
544 1 1 1 0.633187772925764 0.290322382522924 0.289417951424722 0.238972872742126 0.238972872742126 0.224037068195744 0.171380180634408 0.0940530552845126 0.0940530552845126
544 0 2 1 0.633187772925764 0.290322382522924 0.289417951424722 0.238972872742126 0.238972872742126 0.224037068195744 0.171380180634408 0.0773271253498956 0.0773271253498956
545 1 1 1 0.636363636363636 0.293909973521624 0.292534419823395 0.242695222372002 0.242695222372002 0.227526770973752 0.179880800724317 0.0962153120153323 0.0962153120153323
545 0 2 1 0.636363636363636 0.293909973521624 0.292534419823395 0.242695222372002 0.242695222372002 0.227526770973752 0.179880800724317 0.0836654887089844 0.0836654887089844
546 1 1 1 0.631732168850073 0.29817050546565 0.295844682490099 0.248758291583267 0.248758291583267 0.233210898359313 0.183463944246358 0.0978474369313907 0.0978474369313907
546 0 2 1 0.631732168850073 0.29817050546565 0.295844682490099 0.248758291583267 0.248758291583267 0.233210898359313 0.183463944246358 0.085616507314967 0.085616507314967
547 1 1 1 0.636098981077147 0.291582748730709 0.289311855049006 0.250409024462818 0.250409024462818 0.234758460433892 0.181119286981638 0.0984400118972953 0.0984400118972953
547 0 2 1 0.636098981077147 0.291582748730709 0.289311855049006 0.250409024462818 0.250409024462818 0.234758460433892 0.181119286981638 0.0826792750843425 0.0826792750843425
548 1 1 1 0.628407460545194 0.289281054783552 0.287925049839254 0.243194612232251 0.243194612232251 0.227614957386122 0.17413714067279 0.0934762140408049 0.0934762140408049
548 0 2 1 0.628407460545194 0.289281054783552 0.287925049839254 0.243194612232251 0.243194612232251 0.227614957386122 0.17413714067279 0.0806609266319848 0.0806609266319848
549 1 1 1 0.635294117647059 0.297409157568845 0.295092886871269 0.247383258454956 0.247383258454956 0.231921804801521 0.180608683506279 0.0959896809850356 0.0959896809850356
549 0 2 1 0.635294117647059 0.297409157568845 0.295092886871269 0.247383258454956 0.247383258454956 0.231921804801521 0.180608683506279 0.0846190025212433 0.0846190025212433
550 1 1 1 0.631884057971015 0.289686458709704 0.283910501710891 0.235818678241289 0.235818678241289 0.221080010851209 0.173207046095458 0.0954703634158698 0.0954703634158698
550 0 2 1 0.631884057971015 0.289686458709704 0.283910501710891 0.235818678241289 0.235818678241289 0.221080010851209 0.173207046095458 0.0777366826795885 0.0777366826795885
551 1 1 1 0.625722543352601 0.292591386469104 0.29122200400513 0.243702245866568 0.243702245866568 0.228470855499908 0.179192827843065 0.0974377069620109 0.0974377069620109
551 0 2 1 0.625722543352601 0.292591386469104 0.29122200400513 0.243702245866568 0.243702245866568 0.228470855499908 0.179192827843065 0.0817551208810539 0.0817551208810539
552 1 1 1 0.639705882352941 0.306184012066365 0.305227187028658 0.251733762497862 0.251733762497862 0.236000402341746 0.183712888050461 0.0972757032597571 0.0972757032597571
552 0 2 1 0.639705882352941 0.306184012066365 0.305227187028658 0.251733762497862 0.251733762497862 0.236000402341746 0.183712888050461 0.0864371847907035 0.0864371847907035
553 1 1 1 0.637660485021398 0.298173635249443 0.297707738944365 0.242672974976484 0.242672974976484 0.227482178420836 0.173543105187029 0.0938473444359042 0.0938473444359042
553 0 2 1 0.637660485021398 0.298173635249443 0.297707738944365 0.242672974976484 0.242672974976484 0.227482178420836 0.173543105187029 0.0796957607511251 0.0796957607511251
554 1 1 1 0.632503660322108 0.298066241049409 0.295744852879242 0.238985739700398 0.238985739700398 0.224049130969123 0.173189313404915 0.0917776945488822 0.0917776945488822
554 0 2 1 0.632503660322108 0.298066241049409 0.295744852879242 0.238985739700398 0.238985739700398 0.224049130969123 0.173189313404915 0.0814116188560333 0.0814116188560333
555 1 1 1 0.630116959064328 0.296262377060075 0.295336557131762 0.242150032201738 0.242150032201738 0.227015655189129 0.172837687698898 0.0922136934370212 0.0922136934370212
555 0 2 1 0.630116959064328 0.296262377060075 0.295336557131762 0.242150032201738 0.242150032201738 0.227015655189129 0.172837687698898 0.0806239942618765 0.0806239942618765
556 1 1 1 0.629032258064516 0.303973688952964 0.30207681725903 0.251730681049192 0.251730681049192 0.235997513483617 0.184262322840062 0.0984341666409062 0.0984341666409062
556 0 2 1 0.629032258064516 0.303973688952964 0.30207681725903 0.251730681049192 0.251730681049192 0.235997513483617 0.184262322840062 0.0858281561991553 0.0858281561991553
557 1 1 1 0.636229749631811 0.300665535690982 0.299256165992431 0.249751792780568 0.249751792780568 0.234142305731783 0.184886759708938 0.0997590430084198 0.0997590430084198
557 0 2 1 0.636229749631811 0.300665535690982 0.299256165992431 0.249751792780568 0.249751792780568 0.234142305731783 0.184886759708938 0.0851277167005182 0.0851277167005182
558 1 1 1 0.643491124260355 0.300762155904296 0.299354532709737 0.244685958253172 0.244685958253172 0.229393085862349 0.176979828855225 0.0956097925999489 0.0956097925999489
558 0 2 1 0.643491124260355 0.300762155904296 0.299354532709737 0.244685958253172 0.244685958253172 0.229393085862349 0.176979828855225 0.0813700362552757 0.0813700362552757
559 1 1 1 0.633967789165447 0.299008321031006 0.296679595789332 0.252877585452094 0.252877585452094 0.237048002638192 0.185640002066054 0.0987734704870402 0.0987734704870402
559 0 2 1 0.633967789165447 0.299008321031006 0.296679595789332 0.252877585452094 0.252877585452094 0.237048002638192 0.185640002066054 0.0868665315790135 0.0868665315790135
560 1 1 1 0.645305514157973 0.299377947162398 0.298443850603389 0.247155722203399 0.247155722203399 0.231708489565686 0.175907913517562 0.0937151329656883 0.0937151329656883
560 0 2 1 0.645305514157973 0.299377947162398 0.298443850603389 0.247155722203399 0.247155722203399 0.231708489565686 0.175907913517562 0.0821927805518741 0.0821927805518741
